?uri	?D_title	?D_description	?D_creator_identifier	?D_creator_name	?D_accrualPeriodicity	?D_identifier	?D_issued	?D_keyword	?D_theme	?D_modified	?D_publisher_identifier	?D_publisher_name	?D_rightsHolder_identifier	?D_rightsHolder_name	?D_contactPoint_fn	?D_contactPoint_hasEmail_nonorm	?D_distribution	?D_landingPage	?Dist_description	?Dist_format	?Dist_license	?Dist_title	?Dist_accessURL
<http://dati.comune.matera.it/dataset/c1b4e337-6a08-4af5-ae81-a035a96d2922>	"NCC, Motocarrozzette e Taxi della città di Matera anno 2018"	"Elenco degli NCC , delle Motocarrozzette e dei Taxi Turistico-Commerciali completo di recapito telefonico (laddove disponibile) indirizzo delle rimesse e geolocalizzazione delle stesse. Per facilitare la ricerca é stata inserita la seguente [__MAPPA__](http://www.arcgis.com/home/webmap/viewer.html?webmap=2d60c3a06820448ca03d61934c434f61)."	"c_f052"	"Ufficio Trasporti"	<http://publications.europa.eu/resource/authority/frequency/IRREG>	"ncc-motocarrozzette-e-taxi-della-citta-di-matera-anno-2018"	"2018-06-28T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"TAXI"	<http://publications.europa.eu/resource/authority/data-theme/TRAN>	"2018-06-28T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"c_f052"	"Redazione OD"	"c_f052"	"Comune di Matera"	"comunedimatera"	<file:///Users/bubu/Work/Experiment/CasaDelleTecnologie/CDTM-PreparingDCATtoCVS/ckan@piersoft.it>	<http://dati.comune.matera.it/dataset/c1b4e337-6a08-4af5-ae81-a035a96d2922/resource/2e3eb4ce-1990-4fa2-9ec2-500019e0247f>	<http://dati.comune.matera.it/dataset/ncc-motocarrozzette-e-taxi-della-citta-di-matera-anno-2018>	"Elenco degli NCC, Motocarrozzette e Taxi in xlsx"	<http://publications.europa.eu/resource/authority/file-type/XLSX>	<http://www.opendefinition.org/licenses/cc-by>	"NCC,motocarrozzette e taxi della città di Matera anno 2018"	<https://docs.google.com/spreadsheets/d/e/2PACX-1vStJioWrx3sM00lny5OAlziYWKyaR5hNlc7YtvTPxYstWJIRAlC4uadriB0x9BQ3vI5zigRDPIt86-g/pub?output=xlsx>
<http://dati.comune.matera.it/dataset/c1b4e337-6a08-4af5-ae81-a035a96d2922>	"NCC, Motocarrozzette e Taxi della città di Matera anno 2018"	"Elenco degli NCC , delle Motocarrozzette e dei Taxi Turistico-Commerciali completo di recapito telefonico (laddove disponibile) indirizzo delle rimesse e geolocalizzazione delle stesse. Per facilitare la ricerca é stata inserita la seguente [__MAPPA__](http://www.arcgis.com/home/webmap/viewer.html?webmap=2d60c3a06820448ca03d61934c434f61)."	"c_f052"	"Ufficio Trasporti"	<http://publications.europa.eu/resource/authority/frequency/IRREG>	"ncc-motocarrozzette-e-taxi-della-citta-di-matera-anno-2018"	"2018-06-28T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"MOTOCARROZZETTE"	<http://publications.europa.eu/resource/authority/data-theme/TRAN>	"2018-06-28T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"c_f052"	"Redazione OD"	"c_f052"	"Comune di Matera"	"comunedimatera"	<file:///Users/bubu/Work/Experiment/CasaDelleTecnologie/CDTM-PreparingDCATtoCVS/ckan@piersoft.it>	<http://dati.comune.matera.it/dataset/c1b4e337-6a08-4af5-ae81-a035a96d2922/resource/690af564-532c-45d6-bb76-1f4537b9f66d>	<http://dati.comune.matera.it/dataset/ncc-motocarrozzette-e-taxi-della-citta-di-matera-anno-2018>	"Elenco degli NCC, Motocarrozzette e Taxi in csv"	<http://publications.europa.eu/resource/authority/file-type/CSV>	<http://www.opendefinition.org/licenses/cc-by>	"NCC,motocarrozzette e taxi della città di Matera anno 2018"	<https://docs.google.com/spreadsheets/d/e/2PACX-1vStJioWrx3sM00lny5OAlziYWKyaR5hNlc7YtvTPxYstWJIRAlC4uadriB0x9BQ3vI5zigRDPIt86-g/pub?output=csv>
<http://dati.comune.matera.it/dataset/c1b4e337-6a08-4af5-ae81-a035a96d2922>	"NCC, Motocarrozzette e Taxi della città di Matera anno 2018"	"Elenco degli NCC , delle Motocarrozzette e dei Taxi Turistico-Commerciali completo di recapito telefonico (laddove disponibile) indirizzo delle rimesse e geolocalizzazione delle stesse. Per facilitare la ricerca é stata inserita la seguente [__MAPPA__](http://www.arcgis.com/home/webmap/viewer.html?webmap=2d60c3a06820448ca03d61934c434f61)."	"c_f052"	"Ufficio Trasporti"	<http://publications.europa.eu/resource/authority/frequency/IRREG>	"ncc-motocarrozzette-e-taxi-della-citta-di-matera-anno-2018"	"2018-06-28T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"MOTOCARROZZETTE"	<http://publications.europa.eu/resource/authority/data-theme/TRAN>	"2018-06-28T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"c_f052"	"Redazione OD"	"c_f052"	"Comune di Matera"	"comunedimatera"	<file:///Users/bubu/Work/Experiment/CasaDelleTecnologie/CDTM-PreparingDCATtoCVS/ckan@piersoft.it>	<http://dati.comune.matera.it/dataset/c1b4e337-6a08-4af5-ae81-a035a96d2922/resource/2e3eb4ce-1990-4fa2-9ec2-500019e0247f>	<http://dati.comune.matera.it/dataset/ncc-motocarrozzette-e-taxi-della-citta-di-matera-anno-2018>	"Elenco degli NCC, Motocarrozzette e Taxi in xlsx"	<http://publications.europa.eu/resource/authority/file-type/XLSX>	<http://www.opendefinition.org/licenses/cc-by>	"NCC,motocarrozzette e taxi della città di Matera anno 2018"	<https://docs.google.com/spreadsheets/d/e/2PACX-1vStJioWrx3sM00lny5OAlziYWKyaR5hNlc7YtvTPxYstWJIRAlC4uadriB0x9BQ3vI5zigRDPIt86-g/pub?output=xlsx>
<http://dati.comune.matera.it/dataset/d0c92871-38dd-440b-95d1-7155b522d57e>	"Trasporti Pubblici Locali Comune di Matera - GTFS"	"Trasporti pubblici locali effettuati da Miccolis SpA."	"c_f052"	"Redazione OD"	<http://publications.europa.eu/resource/authority/frequency/ANNUAL_2>	"Trasporti Pubblici Locali Comune di Matera - GTFS"	"2018-02-10T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"paline"	<http://publications.europa.eu/resource/authority/data-theme/TRAN>	"2020-02-10T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"c_f052"	"Redazione OD"	"c_f052"	"Comune di Matera"	"comunedimatera"	<file:///Users/bubu/Work/Experiment/CasaDelleTecnologie/CDTM-PreparingDCATtoCVS/ckan@piersoft.it>	<http://dati.comune.matera.it/dataset/d0c92871-38dd-440b-95d1-7155b522d57e/resource/cb97b36d-293e-4dfb-84e3-50ba7e3d9d50>	<http://dati.comune.matera.it/dataset/trasporti-pubblici-locali-comune-di-matera-gtfs>	"Files compressi, in formato GTFS per applicazioni interoperabili. "	<http://publications.europa.eu/resource/authority/file-type/ZIP>	<http://www.opendefinition.org/licenses/cc-by>	"gtfsmatera"	<http://wgmatera.paesit.it/documents/1027/download>
<http://dati.comune.matera.it/dataset/d0c92871-38dd-440b-95d1-7155b522d57e>	"Trasporti Pubblici Locali Comune di Matera - GTFS"	"Trasporti pubblici locali effettuati da Miccolis SpA."	"c_f052"	"Redazione OD"	<http://publications.europa.eu/resource/authority/frequency/ANNUAL_2>	"Trasporti Pubblici Locali Comune di Matera - GTFS"	"2018-02-10T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"gtfs"	<http://publications.europa.eu/resource/authority/data-theme/TRAN>	"2020-02-10T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"c_f052"	"Redazione OD"	"c_f052"	"Comune di Matera"	"comunedimatera"	<file:///Users/bubu/Work/Experiment/CasaDelleTecnologie/CDTM-PreparingDCATtoCVS/ckan@piersoft.it>	<http://dati.comune.matera.it/dataset/d0c92871-38dd-440b-95d1-7155b522d57e/resource/cb97b36d-293e-4dfb-84e3-50ba7e3d9d50>	<http://dati.comune.matera.it/dataset/trasporti-pubblici-locali-comune-di-matera-gtfs>	"Files compressi, in formato GTFS per applicazioni interoperabili. "	<http://publications.europa.eu/resource/authority/file-type/ZIP>	<http://www.opendefinition.org/licenses/cc-by>	"gtfsmatera"	<http://wgmatera.paesit.it/documents/1027/download>
<http://dati.comune.matera.it/dataset/d0c92871-38dd-440b-95d1-7155b522d57e>	"Trasporti Pubblici Locali Comune di Matera - GTFS"	"Trasporti pubblici locali effettuati da Miccolis SpA."	"c_f052"	"Redazione OD"	<http://publications.europa.eu/resource/authority/frequency/ANNUAL_2>	"Trasporti Pubblici Locali Comune di Matera - GTFS"	"2018-02-10T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"bus"	<http://publications.europa.eu/resource/authority/data-theme/TRAN>	"2020-02-10T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"c_f052"	"Redazione OD"	"c_f052"	"Comune di Matera"	"comunedimatera"	<file:///Users/bubu/Work/Experiment/CasaDelleTecnologie/CDTM-PreparingDCATtoCVS/ckan@piersoft.it>	<http://dati.comune.matera.it/dataset/d0c92871-38dd-440b-95d1-7155b522d57e/resource/cb97b36d-293e-4dfb-84e3-50ba7e3d9d50>	<http://dati.comune.matera.it/dataset/trasporti-pubblici-locali-comune-di-matera-gtfs>	"Files compressi, in formato GTFS per applicazioni interoperabili. "	<http://publications.europa.eu/resource/authority/file-type/ZIP>	<http://www.opendefinition.org/licenses/cc-by>	"gtfsmatera"	<http://wgmatera.paesit.it/documents/1027/download>
<http://dati.comune.matera.it/dataset/d0c92871-38dd-440b-95d1-7155b522d57e>	"Trasporti Pubblici Locali Comune di Matera - GTFS"	"Trasporti pubblici locali effettuati da Miccolis SpA."	"c_f052"	"Redazione OD"	<http://publications.europa.eu/resource/authority/frequency/ANNUAL_2>	"Trasporti Pubblici Locali Comune di Matera - GTFS"	"2018-02-10T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"TRASPORTI"	<http://publications.europa.eu/resource/authority/data-theme/TRAN>	"2020-02-10T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"c_f052"	"Redazione OD"	"c_f052"	"Comune di Matera"	"comunedimatera"	<file:///Users/bubu/Work/Experiment/CasaDelleTecnologie/CDTM-PreparingDCATtoCVS/ckan@piersoft.it>	<http://dati.comune.matera.it/dataset/d0c92871-38dd-440b-95d1-7155b522d57e/resource/cb97b36d-293e-4dfb-84e3-50ba7e3d9d50>	<http://dati.comune.matera.it/dataset/trasporti-pubblici-locali-comune-di-matera-gtfs>	"Files compressi, in formato GTFS per applicazioni interoperabili. "	<http://publications.europa.eu/resource/authority/file-type/ZIP>	<http://www.opendefinition.org/licenses/cc-by>	"gtfsmatera"	<http://wgmatera.paesit.it/documents/1027/download>
<http://dati.comune.matera.it/dataset/d0c92871-38dd-440b-95d1-7155b522d57e>	"Trasporti Pubblici Locali Comune di Matera - GTFS"	"Trasporti pubblici locali effettuati da Miccolis SpA."	"c_f052"	"Redazione OD"	<http://publications.europa.eu/resource/authority/frequency/ANNUAL_2>	"Trasporti Pubblici Locali Comune di Matera - GTFS"	"2018-02-10T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"orari urbani"	<http://publications.europa.eu/resource/authority/data-theme/TRAN>	"2020-02-10T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"c_f052"	"Redazione OD"	"c_f052"	"Comune di Matera"	"comunedimatera"	<file:///Users/bubu/Work/Experiment/CasaDelleTecnologie/CDTM-PreparingDCATtoCVS/ckan@piersoft.it>	<http://dati.comune.matera.it/dataset/d0c92871-38dd-440b-95d1-7155b522d57e/resource/cb97b36d-293e-4dfb-84e3-50ba7e3d9d50>	<http://dati.comune.matera.it/dataset/trasporti-pubblici-locali-comune-di-matera-gtfs>	"Files compressi, in formato GTFS per applicazioni interoperabili. "	<http://publications.europa.eu/resource/authority/file-type/ZIP>	<http://www.opendefinition.org/licenses/cc-by>	"gtfsmatera"	<http://wgmatera.paesit.it/documents/1027/download>
<http://dati.comune.matera.it/dataset/d0c92871-38dd-440b-95d1-7155b522d57e>	"Trasporti Pubblici Locali Comune di Matera - GTFS"	"Trasporti pubblici locali effettuati da Miccolis SpA."	"c_f052"	"Redazione OD"	<http://publications.europa.eu/resource/authority/frequency/ANNUAL_2>	"Trasporti Pubblici Locali Comune di Matera - GTFS"	"2018-02-10T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"percorsi"	<http://publications.europa.eu/resource/authority/data-theme/TRAN>	"2020-02-10T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"c_f052"	"Redazione OD"	"c_f052"	"Comune di Matera"	"comunedimatera"	<file:///Users/bubu/Work/Experiment/CasaDelleTecnologie/CDTM-PreparingDCATtoCVS/ckan@piersoft.it>	<http://dati.comune.matera.it/dataset/d0c92871-38dd-440b-95d1-7155b522d57e/resource/cb97b36d-293e-4dfb-84e3-50ba7e3d9d50>	<http://dati.comune.matera.it/dataset/trasporti-pubblici-locali-comune-di-matera-gtfs>	"Files compressi, in formato GTFS per applicazioni interoperabili. "	<http://publications.europa.eu/resource/authority/file-type/ZIP>	<http://www.opendefinition.org/licenses/cc-by>	"gtfsmatera"	<http://wgmatera.paesit.it/documents/1027/download>
<http://dati.comune.matera.it/dataset/d0c92871-38dd-440b-95d1-7155b522d57e>	"Trasporti Pubblici Locali Comune di Matera - GTFS"	"Trasporti pubblici locali effettuati da Miccolis SpA."	"c_f052"	"Redazione OD"	<http://publications.europa.eu/resource/authority/frequency/ANNUAL_2>	"Trasporti Pubblici Locali Comune di Matera - GTFS"	"2018-02-10T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"orari"	<http://publications.europa.eu/resource/authority/data-theme/TRAN>	"2020-02-10T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"c_f052"	"Redazione OD"	"c_f052"	"Comune di Matera"	"comunedimatera"	<file:///Users/bubu/Work/Experiment/CasaDelleTecnologie/CDTM-PreparingDCATtoCVS/ckan@piersoft.it>	<http://dati.comune.matera.it/dataset/d0c92871-38dd-440b-95d1-7155b522d57e/resource/cb97b36d-293e-4dfb-84e3-50ba7e3d9d50>	<http://dati.comune.matera.it/dataset/trasporti-pubblici-locali-comune-di-matera-gtfs>	"Files compressi, in formato GTFS per applicazioni interoperabili. "	<http://publications.europa.eu/resource/authority/file-type/ZIP>	<http://www.opendefinition.org/licenses/cc-by>	"gtfsmatera"	<http://wgmatera.paesit.it/documents/1027/download>
<http://dati.comune.matera.it/dataset/d0c92871-38dd-440b-95d1-7155b522d57e>	"Trasporti Pubblici Locali Comune di Matera - GTFS"	"Trasporti pubblici locali effettuati da Miccolis SpA."	"c_f052"	"Redazione OD"	<http://publications.europa.eu/resource/authority/frequency/ANNUAL_2>	"Trasporti Pubblici Locali Comune di Matera - GTFS"	"2018-02-10T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"linee"	<http://publications.europa.eu/resource/authority/data-theme/TRAN>	"2020-02-10T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"c_f052"	"Redazione OD"	"c_f052"	"Comune di Matera"	"comunedimatera"	<file:///Users/bubu/Work/Experiment/CasaDelleTecnologie/CDTM-PreparingDCATtoCVS/ckan@piersoft.it>	<http://dati.comune.matera.it/dataset/d0c92871-38dd-440b-95d1-7155b522d57e/resource/cb97b36d-293e-4dfb-84e3-50ba7e3d9d50>	<http://dati.comune.matera.it/dataset/trasporti-pubblici-locali-comune-di-matera-gtfs>	"Files compressi, in formato GTFS per applicazioni interoperabili. "	<http://publications.europa.eu/resource/authority/file-type/ZIP>	<http://www.opendefinition.org/licenses/cc-by>	"gtfsmatera"	<http://wgmatera.paesit.it/documents/1027/download>
<http://dati.comune.matera.it/dataset/cb15c595-cdf6-45d6-b882-f22c896efd63>	"Titolari di incarichi di collaborazione o consulenza - progressivo da Albo Pretorio"	"Titolari di incarichi di collaborazione o consulenza\r\nNorma vigente: Art. 15, c. 1, 2 Decreto Legislativo 14/03/2013, n°33 Agg. D.lgs. 97/2016.\r\nNorma vigente: Art. 53, c. 14, Decreto Legislativo 30/03/2001, n°165\r\n\r\nDa Albo Pretorio"	"c_f052"	"Redazione OD"	<http://publications.europa.eu/resource/authority/frequency/CONT>	"titolari-di-incarichi-di-collaborazione-o-consulenza-progressivo-da-albo-pretorio"	"2018-03-09T20:44:33.264540"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"incarichi"	<http://publications.europa.eu/resource/authority/data-theme/GOVE>	"2018-03-01T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"c_f052"	"Redazione OD"	"c_f052"	"Comune di Matera"	"comunedimatera"	<file:///Users/bubu/Work/Experiment/CasaDelleTecnologie/CDTM-PreparingDCATtoCVS/ckan@piersoft.it>	<http://dati.comune.matera.it/dataset/cb15c595-cdf6-45d6-b882-f22c896efd63/resource/478501d1-3f6a-4d4a-bc3c-913476275b31>	<http://dati.comune.matera.it/dataset/titolari-di-incarichi-di-collaborazione-o-consulenza-progressivo-da-albo-pretorio>	"File in formato XLSX aggiornato da Albo Pretorio"	<http://publications.europa.eu/resource/authority/file-type/XLSX>	<http://www.opendefinition.org/licenses/cc-by>	"art15c12XLSX"	<https://docs.google.com/spreadsheets/d/e/2PACX-1vSaltqBVowDQcBSq0u9wsDTbPhBhoBk3wRqFDKn3U1PLykrRKjvKVeIJgSJPtWpRt4nH2Lr6c8_xgZ1/pub?output=xlsx>
<http://dati.comune.matera.it/dataset/cb15c595-cdf6-45d6-b882-f22c896efd63>	"Titolari di incarichi di collaborazione o consulenza - progressivo da Albo Pretorio"	"Titolari di incarichi di collaborazione o consulenza\r\nNorma vigente: Art. 15, c. 1, 2 Decreto Legislativo 14/03/2013, n°33 Agg. D.lgs. 97/2016.\r\nNorma vigente: Art. 53, c. 14, Decreto Legislativo 30/03/2001, n°165\r\n\r\nDa Albo Pretorio"	"c_f052"	"Redazione OD"	<http://publications.europa.eu/resource/authority/frequency/CONT>	"titolari-di-incarichi-di-collaborazione-o-consulenza-progressivo-da-albo-pretorio"	"2018-03-09T20:44:33.264540"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"incarichi"	<http://publications.europa.eu/resource/authority/data-theme/GOVE>	"2018-03-01T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"c_f052"	"Redazione OD"	"c_f052"	"Comune di Matera"	"comunedimatera"	<file:///Users/bubu/Work/Experiment/CasaDelleTecnologie/CDTM-PreparingDCATtoCVS/ckan@piersoft.it>	<http://dati.comune.matera.it/dataset/cb15c595-cdf6-45d6-b882-f22c896efd63/resource/28cc6412-9079-4e7b-9559-8954fbf26d7e>	<http://dati.comune.matera.it/dataset/titolari-di-incarichi-di-collaborazione-o-consulenza-progressivo-da-albo-pretorio>	"File in formato CSV permanentemente alimentato da Albo Pretorio"	<http://publications.europa.eu/resource/authority/file-type/CSV>	<http://www.opendefinition.org/licenses/cc-by>	"art15c12CSV"	<http://servizionline.comune.mt.it:80/atc/files/MATERA/art15c12.csv>
<http://dati.comune.matera.it/dataset/cb15c595-cdf6-45d6-b882-f22c896efd63>	"Titolari di incarichi di collaborazione o consulenza - progressivo da Albo Pretorio"	"Titolari di incarichi di collaborazione o consulenza\r\nNorma vigente: Art. 15, c. 1, 2 Decreto Legislativo 14/03/2013, n°33 Agg. D.lgs. 97/2016.\r\nNorma vigente: Art. 53, c. 14, Decreto Legislativo 30/03/2001, n°165\r\n\r\nDa Albo Pretorio"	"c_f052"	"Redazione OD"	<http://publications.europa.eu/resource/authority/frequency/CONT>	"titolari-di-incarichi-di-collaborazione-o-consulenza-progressivo-da-albo-pretorio"	"2018-03-09T20:44:33.264540"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"consulenti"	<http://publications.europa.eu/resource/authority/data-theme/GOVE>	"2018-03-01T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"c_f052"	"Redazione OD"	"c_f052"	"Comune di Matera"	"comunedimatera"	<file:///Users/bubu/Work/Experiment/CasaDelleTecnologie/CDTM-PreparingDCATtoCVS/ckan@piersoft.it>	<http://dati.comune.matera.it/dataset/cb15c595-cdf6-45d6-b882-f22c896efd63/resource/478501d1-3f6a-4d4a-bc3c-913476275b31>	<http://dati.comune.matera.it/dataset/titolari-di-incarichi-di-collaborazione-o-consulenza-progressivo-da-albo-pretorio>	"File in formato XLSX aggiornato da Albo Pretorio"	<http://publications.europa.eu/resource/authority/file-type/XLSX>	<http://www.opendefinition.org/licenses/cc-by>	"art15c12XLSX"	<https://docs.google.com/spreadsheets/d/e/2PACX-1vSaltqBVowDQcBSq0u9wsDTbPhBhoBk3wRqFDKn3U1PLykrRKjvKVeIJgSJPtWpRt4nH2Lr6c8_xgZ1/pub?output=xlsx>
<http://dati.comune.matera.it/dataset/cb15c595-cdf6-45d6-b882-f22c896efd63>	"Titolari di incarichi di collaborazione o consulenza - progressivo da Albo Pretorio"	"Titolari di incarichi di collaborazione o consulenza\r\nNorma vigente: Art. 15, c. 1, 2 Decreto Legislativo 14/03/2013, n°33 Agg. D.lgs. 97/2016.\r\nNorma vigente: Art. 53, c. 14, Decreto Legislativo 30/03/2001, n°165\r\n\r\nDa Albo Pretorio"	"c_f052"	"Redazione OD"	<http://publications.europa.eu/resource/authority/frequency/CONT>	"titolari-di-incarichi-di-collaborazione-o-consulenza-progressivo-da-albo-pretorio"	"2018-03-09T20:44:33.264540"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"consulenti"	<http://publications.europa.eu/resource/authority/data-theme/GOVE>	"2018-03-01T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"c_f052"	"Redazione OD"	"c_f052"	"Comune di Matera"	"comunedimatera"	<file:///Users/bubu/Work/Experiment/CasaDelleTecnologie/CDTM-PreparingDCATtoCVS/ckan@piersoft.it>	<http://dati.comune.matera.it/dataset/cb15c595-cdf6-45d6-b882-f22c896efd63/resource/28cc6412-9079-4e7b-9559-8954fbf26d7e>	<http://dati.comune.matera.it/dataset/titolari-di-incarichi-di-collaborazione-o-consulenza-progressivo-da-albo-pretorio>	"File in formato CSV permanentemente alimentato da Albo Pretorio"	<http://publications.europa.eu/resource/authority/file-type/CSV>	<http://www.opendefinition.org/licenses/cc-by>	"art15c12CSV"	<http://servizionline.comune.mt.it:80/atc/files/MATERA/art15c12.csv>
<http://dati.comune.matera.it/dataset/cb15c595-cdf6-45d6-b882-f22c896efd63>	"Titolari di incarichi di collaborazione o consulenza - progressivo da Albo Pretorio"	"Titolari di incarichi di collaborazione o consulenza\r\nNorma vigente: Art. 15, c. 1, 2 Decreto Legislativo 14/03/2013, n°33 Agg. D.lgs. 97/2016.\r\nNorma vigente: Art. 53, c. 14, Decreto Legislativo 30/03/2001, n°165\r\n\r\nDa Albo Pretorio"	"c_f052"	"Redazione OD"	<http://publications.europa.eu/resource/authority/frequency/CONT>	"titolari-di-incarichi-di-collaborazione-o-consulenza-progressivo-da-albo-pretorio"	"2018-03-09T20:44:33.264540"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"consulenze"	<http://publications.europa.eu/resource/authority/data-theme/GOVE>	"2018-03-01T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"c_f052"	"Redazione OD"	"c_f052"	"Comune di Matera"	"comunedimatera"	<file:///Users/bubu/Work/Experiment/CasaDelleTecnologie/CDTM-PreparingDCATtoCVS/ckan@piersoft.it>	<http://dati.comune.matera.it/dataset/cb15c595-cdf6-45d6-b882-f22c896efd63/resource/478501d1-3f6a-4d4a-bc3c-913476275b31>	<http://dati.comune.matera.it/dataset/titolari-di-incarichi-di-collaborazione-o-consulenza-progressivo-da-albo-pretorio>	"File in formato XLSX aggiornato da Albo Pretorio"	<http://publications.europa.eu/resource/authority/file-type/XLSX>	<http://www.opendefinition.org/licenses/cc-by>	"art15c12XLSX"	<https://docs.google.com/spreadsheets/d/e/2PACX-1vSaltqBVowDQcBSq0u9wsDTbPhBhoBk3wRqFDKn3U1PLykrRKjvKVeIJgSJPtWpRt4nH2Lr6c8_xgZ1/pub?output=xlsx>
<http://dati.comune.matera.it/dataset/cb15c595-cdf6-45d6-b882-f22c896efd63>	"Titolari di incarichi di collaborazione o consulenza - progressivo da Albo Pretorio"	"Titolari di incarichi di collaborazione o consulenza\r\nNorma vigente: Art. 15, c. 1, 2 Decreto Legislativo 14/03/2013, n°33 Agg. D.lgs. 97/2016.\r\nNorma vigente: Art. 53, c. 14, Decreto Legislativo 30/03/2001, n°165\r\n\r\nDa Albo Pretorio"	"c_f052"	"Redazione OD"	<http://publications.europa.eu/resource/authority/frequency/CONT>	"titolari-di-incarichi-di-collaborazione-o-consulenza-progressivo-da-albo-pretorio"	"2018-03-09T20:44:33.264540"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"consulenze"	<http://publications.europa.eu/resource/authority/data-theme/GOVE>	"2018-03-01T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"c_f052"	"Redazione OD"	"c_f052"	"Comune di Matera"	"comunedimatera"	<file:///Users/bubu/Work/Experiment/CasaDelleTecnologie/CDTM-PreparingDCATtoCVS/ckan@piersoft.it>	<http://dati.comune.matera.it/dataset/cb15c595-cdf6-45d6-b882-f22c896efd63/resource/28cc6412-9079-4e7b-9559-8954fbf26d7e>	<http://dati.comune.matera.it/dataset/titolari-di-incarichi-di-collaborazione-o-consulenza-progressivo-da-albo-pretorio>	"File in formato CSV permanentemente alimentato da Albo Pretorio"	<http://publications.europa.eu/resource/authority/file-type/CSV>	<http://www.opendefinition.org/licenses/cc-by>	"art15c12CSV"	<http://servizionline.comune.mt.it:80/atc/files/MATERA/art15c12.csv>
<http://dati.comune.matera.it/dataset/289125f2-0741-434a-898e-e88d8b6b6786>	"Residenti per Quartiere ed Area Geografica di appartenenza al 31.12.2017"	"Popolazione residente suddivisa per grandi Aree Geografiche di appartenenza e/o provenienza raggruppata per Aree Sub Comunali (quartieri) al 31 Dicembre 2017. Si consiglia di consultare al seguente: [__MAPPA__](http://www.arcgis.com/home/webmap/viewer.html?webmap=992c73eb1908473d972416faaced09f8)"	"c_f052"	"Ufficio Statistica"	<http://publications.europa.eu/resource/authority/frequency/ANNUAL>	"residenti-per-quartiere-ed-area-geografica-di-appartenenza al 31.122017"	"2018-09-21T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"popolazione residente"	<http://publications.europa.eu/resource/authority/data-theme/SOCI>	"2018-09-21T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"c_f052"	"Redazione OD"	"c_f052"	"Comune di Matera"	"comunedimatera"	<file:///Users/bubu/Work/Experiment/CasaDelleTecnologie/CDTM-PreparingDCATtoCVS/ckan@piersoft.it>	<http://dati.comune.matera.it/dataset/289125f2-0741-434a-898e-e88d8b6b6786/resource/f2d755ea-1235-4c29-b7e0-68dbfca10fe4>	<http://dati.comune.matera.it/dataset/residenti-per-quartiere-ed-area-geografica-di-appartenenza-al-31-12-2017>	"Residenti per quartiere ed area geografica in csv"	<http://publications.europa.eu/resource/authority/file-type/CSV>	<http://www.opendefinition.org/licenses/cc-by>	"residenti-per-quartiere-ed-area-geografica-di-appartenenza-al-31-12-2017"	<https://docs.google.com/spreadsheets/d/e/2PACX-1vQLXbXDR-KCs32EMPG6XtDZ_IZFiZok47xGnk23M0BnjQGkJctf7_r3ZIukaLBltglhpCiyNcakAHTo/pub?output=csv>
