?uri	?D_title	?D_description	?D_creator	?D_creator_identifier	?D_creator_name	?D_accrualPeriodicity	?D_identifier	?D_issued	?D_keyword	?D_theme	?D_modified	?D_publisher	?D_publisher_identifier	?D_publisher_name	?D_rightsHolder	?D_rightsHolder_identifier	?D_rightsHolder_name	?D_spatial	?D_language	?D_contactPoint	?D_contactPoint_fn_	?D_contactPoint_hasEmail	?D_distribution	?D_landingPage
<http://dati.comune.matera.it/dataset/366c8268-267c-432c-ad1a-6f7beeb2b4f8>	"Territori coperti da foreste del Comune di Matera"	"D.Lgs 42/04 art.142 lett. g) - Sono di interesse paesaggistico e sono sottoposti alle disposizioni di questo Titolo i territori coperti da foreste e da boschi. Carta forestale della Basilicata (INEA 2006) sul solo Comune di Matera.\r\n"	_:B923bcb50d68a7ab938506d8002481745	"c_f052"	"Redazione OD"	<http://publications.europa.eu/resource/authority/frequency/IRREG>	"territori-coperti-da-foreste-del-comune-di-matera"	"2018-03-29T17:34:18.878964"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"foreste"	<http://publications.europa.eu/resource/authority/data-theme/ENVI>	"2018-03-29T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	_:B258f8cd57288701c6d8b0d3406022e6f	"c_f052"	"Redazione OD"	_:B2a18ff03f520e0050007a169dddfb0b1	"c_f052"	"Comune di Matera"	_:B771bc7d4bc65263db39394a89c3f6da3	<http://publications.europa.eu/resource/authority/language/ITA>	<http://dati.comune.matera.it/organization/38c8716e-d50a-4b98-b3d9-cb725b306415>	"comunedimatera"	<file:///Users/bubu/Work/Experiment/CasaDelleTecnologie/PreparingDCATtoCVS/ckan@piersoft.it>	<http://dati.comune.matera.it/dataset/366c8268-267c-432c-ad1a-6f7beeb2b4f8/resource/7239001e-afc7-4002-bc83-38baa2abfc64>	<http://dati.comune.matera.it/dataset/territori-coperti-da-foreste-del-comune-di-matera>
<http://dati.comune.matera.it/dataset/366c8268-267c-432c-ad1a-6f7beeb2b4f8>	"Territori coperti da foreste del Comune di Matera"	"D.Lgs 42/04 art.142 lett. g) - Sono di interesse paesaggistico e sono sottoposti alle disposizioni di questo Titolo i territori coperti da foreste e da boschi. Carta forestale della Basilicata (INEA 2006) sul solo Comune di Matera.\r\n"	_:B923bcb50d68a7ab938506d8002481745	"c_f052"	"Redazione OD"	<http://publications.europa.eu/resource/authority/frequency/IRREG>	"territori-coperti-da-foreste-del-comune-di-matera"	"2018-03-29T17:34:18.878964"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"foreste"	<http://publications.europa.eu/resource/authority/data-theme/ENVI>	"2018-03-29T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	_:B258f8cd57288701c6d8b0d3406022e6f	"c_f052"	"Redazione OD"	_:B2a18ff03f520e0050007a169dddfb0b1	"c_f052"	"Comune di Matera"	_:B771bc7d4bc65263db39394a89c3f6da3	<http://publications.europa.eu/resource/authority/language/ITA>	<http://dati.comune.matera.it/organization/38c8716e-d50a-4b98-b3d9-cb725b306415>	"comunedimatera"	<file:///Users/bubu/Work/Experiment/CasaDelleTecnologie/PreparingDCATtoCVS/ckan@piersoft.it>	<http://dati.comune.matera.it/dataset/366c8268-267c-432c-ad1a-6f7beeb2b4f8/resource/951fc354-7465-4f7f-a661-43d16615206b>	<http://dati.comune.matera.it/dataset/territori-coperti-da-foreste-del-comune-di-matera>
<http://dati.comune.matera.it/dataset/366c8268-267c-432c-ad1a-6f7beeb2b4f8>	"Territori coperti da foreste del Comune di Matera"	"D.Lgs 42/04 art.142 lett. g) - Sono di interesse paesaggistico e sono sottoposti alle disposizioni di questo Titolo i territori coperti da foreste e da boschi. Carta forestale della Basilicata (INEA 2006) sul solo Comune di Matera.\r\n"	_:B923bcb50d68a7ab938506d8002481745	"c_f052"	"Redazione OD"	<http://publications.europa.eu/resource/authority/frequency/IRREG>	"territori-coperti-da-foreste-del-comune-di-matera"	"2018-03-29T17:34:18.878964"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"foreste"	<http://publications.europa.eu/resource/authority/data-theme/ENVI>	"2018-03-29T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	_:B258f8cd57288701c6d8b0d3406022e6f	"c_f052"	"Redazione OD"	_:B2a18ff03f520e0050007a169dddfb0b1	"c_f052"	"Comune di Matera"	_:B771bc7d4bc65263db39394a89c3f6da3	<http://publications.europa.eu/resource/authority/language/ITA>	<http://dati.comune.matera.it/organization/38c8716e-d50a-4b98-b3d9-cb725b306415>	"comunedimatera"	<file:///Users/bubu/Work/Experiment/CasaDelleTecnologie/PreparingDCATtoCVS/ckan@piersoft.it>	<http://dati.comune.matera.it/dataset/366c8268-267c-432c-ad1a-6f7beeb2b4f8/resource/57b83050-2e92-4fd4-b560-9f6a147df847>	<http://dati.comune.matera.it/dataset/territori-coperti-da-foreste-del-comune-di-matera>
<http://dati.comune.matera.it/dataset/366c8268-267c-432c-ad1a-6f7beeb2b4f8>	"Territori coperti da foreste del Comune di Matera"	"D.Lgs 42/04 art.142 lett. g) - Sono di interesse paesaggistico e sono sottoposti alle disposizioni di questo Titolo i territori coperti da foreste e da boschi. Carta forestale della Basilicata (INEA 2006) sul solo Comune di Matera.\r\n"	_:B923bcb50d68a7ab938506d8002481745	"c_f052"	"Redazione OD"	<http://publications.europa.eu/resource/authority/frequency/IRREG>	"territori-coperti-da-foreste-del-comune-di-matera"	"2018-03-29T17:34:18.878964"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"foreste"	<http://publications.europa.eu/resource/authority/data-theme/ENVI>	"2018-03-29T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	_:B258f8cd57288701c6d8b0d3406022e6f	"c_f052"	"Redazione OD"	_:B2a18ff03f520e0050007a169dddfb0b1	"c_f052"	"Comune di Matera"	_:B771bc7d4bc65263db39394a89c3f6da3	<http://publications.europa.eu/resource/authority/language/ITA>	<http://dati.comune.matera.it/organization/38c8716e-d50a-4b98-b3d9-cb725b306415>	"comunedimatera"	<file:///Users/bubu/Work/Experiment/CasaDelleTecnologie/PreparingDCATtoCVS/ckan@piersoft.it>	<http://dati.comune.matera.it/dataset/366c8268-267c-432c-ad1a-6f7beeb2b4f8/resource/245c540b-c5ad-444a-bda8-514dbb3e881c>	<http://dati.comune.matera.it/dataset/territori-coperti-da-foreste-del-comune-di-matera>
<http://dati.comune.matera.it/dataset/366c8268-267c-432c-ad1a-6f7beeb2b4f8>	"Territori coperti da foreste del Comune di Matera"	"D.Lgs 42/04 art.142 lett. g) - Sono di interesse paesaggistico e sono sottoposti alle disposizioni di questo Titolo i territori coperti da foreste e da boschi. Carta forestale della Basilicata (INEA 2006) sul solo Comune di Matera.\r\n"	_:B923bcb50d68a7ab938506d8002481745	"c_f052"	"Redazione OD"	<http://publications.europa.eu/resource/authority/frequency/IRREG>	"territori-coperti-da-foreste-del-comune-di-matera"	"2018-03-29T17:34:18.878964"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"foreste"	<http://publications.europa.eu/resource/authority/data-theme/ENVI>	"2018-03-29T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	_:B258f8cd57288701c6d8b0d3406022e6f	"c_f052"	"Redazione OD"	_:B2a18ff03f520e0050007a169dddfb0b1	"c_f052"	"Comune di Matera"	_:B8a428a615a5be91482250d9f029adc65	<http://publications.europa.eu/resource/authority/language/ITA>	<http://dati.comune.matera.it/organization/38c8716e-d50a-4b98-b3d9-cb725b306415>	"comunedimatera"	<file:///Users/bubu/Work/Experiment/CasaDelleTecnologie/PreparingDCATtoCVS/ckan@piersoft.it>	<http://dati.comune.matera.it/dataset/366c8268-267c-432c-ad1a-6f7beeb2b4f8/resource/f03798b6-fa97-4438-be8c-780133f2d5e8>	<http://dati.comune.matera.it/dataset/territori-coperti-da-foreste-del-comune-di-matera>
<http://dati.comune.matera.it/dataset/366c8268-267c-432c-ad1a-6f7beeb2b4f8>	"Territori coperti da foreste del Comune di Matera"	"D.Lgs 42/04 art.142 lett. g) - Sono di interesse paesaggistico e sono sottoposti alle disposizioni di questo Titolo i territori coperti da foreste e da boschi. Carta forestale della Basilicata (INEA 2006) sul solo Comune di Matera.\r\n"	_:B923bcb50d68a7ab938506d8002481745	"c_f052"	"Redazione OD"	<http://publications.europa.eu/resource/authority/frequency/IRREG>	"territori-coperti-da-foreste-del-comune-di-matera"	"2018-03-29T17:34:18.878964"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"foreste"	<http://publications.europa.eu/resource/authority/data-theme/ENVI>	"2018-03-29T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	_:B258f8cd57288701c6d8b0d3406022e6f	"c_f052"	"Redazione OD"	_:B2a18ff03f520e0050007a169dddfb0b1	"c_f052"	"Comune di Matera"	_:B8a428a615a5be91482250d9f029adc65	<http://publications.europa.eu/resource/authority/language/ITA>	<http://dati.comune.matera.it/organization/38c8716e-d50a-4b98-b3d9-cb725b306415>	"comunedimatera"	<file:///Users/bubu/Work/Experiment/CasaDelleTecnologie/PreparingDCATtoCVS/ckan@piersoft.it>	<http://dati.comune.matera.it/dataset/366c8268-267c-432c-ad1a-6f7beeb2b4f8/resource/7239001e-afc7-4002-bc83-38baa2abfc64>	<http://dati.comune.matera.it/dataset/territori-coperti-da-foreste-del-comune-di-matera>
<http://dati.comune.matera.it/dataset/366c8268-267c-432c-ad1a-6f7beeb2b4f8>	"Territori coperti da foreste del Comune di Matera"	"D.Lgs 42/04 art.142 lett. g) - Sono di interesse paesaggistico e sono sottoposti alle disposizioni di questo Titolo i territori coperti da foreste e da boschi. Carta forestale della Basilicata (INEA 2006) sul solo Comune di Matera.\r\n"	_:B923bcb50d68a7ab938506d8002481745	"c_f052"	"Redazione OD"	<http://publications.europa.eu/resource/authority/frequency/IRREG>	"territori-coperti-da-foreste-del-comune-di-matera"	"2018-03-29T17:34:18.878964"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"foreste"	<http://publications.europa.eu/resource/authority/data-theme/ENVI>	"2018-03-29T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	_:B258f8cd57288701c6d8b0d3406022e6f	"c_f052"	"Redazione OD"	_:B2a18ff03f520e0050007a169dddfb0b1	"c_f052"	"Comune di Matera"	_:B8a428a615a5be91482250d9f029adc65	<http://publications.europa.eu/resource/authority/language/ITA>	<http://dati.comune.matera.it/organization/38c8716e-d50a-4b98-b3d9-cb725b306415>	"comunedimatera"	<file:///Users/bubu/Work/Experiment/CasaDelleTecnologie/PreparingDCATtoCVS/ckan@piersoft.it>	<http://dati.comune.matera.it/dataset/366c8268-267c-432c-ad1a-6f7beeb2b4f8/resource/951fc354-7465-4f7f-a661-43d16615206b>	<http://dati.comune.matera.it/dataset/territori-coperti-da-foreste-del-comune-di-matera>
<http://dati.comune.matera.it/dataset/366c8268-267c-432c-ad1a-6f7beeb2b4f8>	"Territori coperti da foreste del Comune di Matera"	"D.Lgs 42/04 art.142 lett. g) - Sono di interesse paesaggistico e sono sottoposti alle disposizioni di questo Titolo i territori coperti da foreste e da boschi. Carta forestale della Basilicata (INEA 2006) sul solo Comune di Matera.\r\n"	_:B923bcb50d68a7ab938506d8002481745	"c_f052"	"Redazione OD"	<http://publications.europa.eu/resource/authority/frequency/IRREG>	"territori-coperti-da-foreste-del-comune-di-matera"	"2018-03-29T17:34:18.878964"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"foreste"	<http://publications.europa.eu/resource/authority/data-theme/ENVI>	"2018-03-29T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	_:B258f8cd57288701c6d8b0d3406022e6f	"c_f052"	"Redazione OD"	_:B2a18ff03f520e0050007a169dddfb0b1	"c_f052"	"Comune di Matera"	_:B8a428a615a5be91482250d9f029adc65	<http://publications.europa.eu/resource/authority/language/ITA>	<http://dati.comune.matera.it/organization/38c8716e-d50a-4b98-b3d9-cb725b306415>	"comunedimatera"	<file:///Users/bubu/Work/Experiment/CasaDelleTecnologie/PreparingDCATtoCVS/ckan@piersoft.it>	<http://dati.comune.matera.it/dataset/366c8268-267c-432c-ad1a-6f7beeb2b4f8/resource/57b83050-2e92-4fd4-b560-9f6a147df847>	<http://dati.comune.matera.it/dataset/territori-coperti-da-foreste-del-comune-di-matera>
<http://dati.comune.matera.it/dataset/366c8268-267c-432c-ad1a-6f7beeb2b4f8>	"Territori coperti da foreste del Comune di Matera"	"D.Lgs 42/04 art.142 lett. g) - Sono di interesse paesaggistico e sono sottoposti alle disposizioni di questo Titolo i territori coperti da foreste e da boschi. Carta forestale della Basilicata (INEA 2006) sul solo Comune di Matera.\r\n"	_:B923bcb50d68a7ab938506d8002481745	"c_f052"	"Redazione OD"	<http://publications.europa.eu/resource/authority/frequency/IRREG>	"territori-coperti-da-foreste-del-comune-di-matera"	"2018-03-29T17:34:18.878964"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"foreste"	<http://publications.europa.eu/resource/authority/data-theme/ENVI>	"2018-03-29T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	_:B258f8cd57288701c6d8b0d3406022e6f	"c_f052"	"Redazione OD"	_:B2a18ff03f520e0050007a169dddfb0b1	"c_f052"	"Comune di Matera"	_:B8a428a615a5be91482250d9f029adc65	<http://publications.europa.eu/resource/authority/language/ITA>	<http://dati.comune.matera.it/organization/38c8716e-d50a-4b98-b3d9-cb725b306415>	"comunedimatera"	<file:///Users/bubu/Work/Experiment/CasaDelleTecnologie/PreparingDCATtoCVS/ckan@piersoft.it>	<http://dati.comune.matera.it/dataset/366c8268-267c-432c-ad1a-6f7beeb2b4f8/resource/245c540b-c5ad-444a-bda8-514dbb3e881c>	<http://dati.comune.matera.it/dataset/territori-coperti-da-foreste-del-comune-di-matera>
<http://dati.comune.matera.it/dataset/12bd3390-75c3-42b5-b29d-bcb035850d5f>	"Fascia di rispetto degli impianti - Comune di Matera"	"Strumentazione urbanistica vigente. Pubblicazione ai fini del rilascio certificato di destinazione urbanistica."	_:B8b473854ae617e1cc989a8a0e4ed2b1a	"c_f052"	"Ufficio Urbanistica"	<http://publications.europa.eu/resource/authority/frequency/CONT>	"fascia-di-rispetto-degli-impianti-comune-di-matera"	"2018-01-20T10:54:49.983249"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"prg"	<http://publications.europa.eu/resource/authority/data-theme/REGI>	"2018-02-01T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	_:B842c5122a3e0f63066ea56cde2bf5dd0	"c_f052"	"Redazione OD"	_:Bad7e77212f26c3a40cfbd439876ba0d9	"c_f052"	"Comune di Matera"	_:B29fccd263e43b208d1d68ebbc9e4f83f	<http://publications.europa.eu/resource/authority/language/ITA>	<http://dati.comune.matera.it/organization/38c8716e-d50a-4b98-b3d9-cb725b306415>	"comunedimatera"	<file:///Users/bubu/Work/Experiment/CasaDelleTecnologie/PreparingDCATtoCVS/ckan@piersoft.it>	<http://dati.comune.matera.it/dataset/12bd3390-75c3-42b5-b29d-bcb035850d5f/resource/0abed554-0ea1-4e59-992d-9ec1a74a1b31>	<http://dati.comune.matera.it/dataset/fascia-di-rispetto-degli-impianti-comune-di-matera>
<http://dati.comune.matera.it/dataset/12bd3390-75c3-42b5-b29d-bcb035850d5f>	"Fascia di rispetto degli impianti - Comune di Matera"	"Strumentazione urbanistica vigente. Pubblicazione ai fini del rilascio certificato di destinazione urbanistica."	_:B8b473854ae617e1cc989a8a0e4ed2b1a	"c_f052"	"Ufficio Urbanistica"	<http://publications.europa.eu/resource/authority/frequency/CONT>	"fascia-di-rispetto-degli-impianti-comune-di-matera"	"2018-01-20T10:54:49.983249"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"prg"	<http://publications.europa.eu/resource/authority/data-theme/REGI>	"2018-02-01T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	_:B842c5122a3e0f63066ea56cde2bf5dd0	"c_f052"	"Redazione OD"	_:Bad7e77212f26c3a40cfbd439876ba0d9	"c_f052"	"Comune di Matera"	_:B29fccd263e43b208d1d68ebbc9e4f83f	<http://publications.europa.eu/resource/authority/language/ITA>	<http://dati.comune.matera.it/organization/38c8716e-d50a-4b98-b3d9-cb725b306415>	"comunedimatera"	<file:///Users/bubu/Work/Experiment/CasaDelleTecnologie/PreparingDCATtoCVS/ckan@piersoft.it>	<http://dati.comune.matera.it/dataset/12bd3390-75c3-42b5-b29d-bcb035850d5f/resource/cdc4eea3-d4cd-4322-92c0-791eb0db3ab8>	<http://dati.comune.matera.it/dataset/fascia-di-rispetto-degli-impianti-comune-di-matera>
<http://dati.comune.matera.it/dataset/12bd3390-75c3-42b5-b29d-bcb035850d5f>	"Fascia di rispetto degli impianti - Comune di Matera"	"Strumentazione urbanistica vigente. Pubblicazione ai fini del rilascio certificato di destinazione urbanistica."	_:B8b473854ae617e1cc989a8a0e4ed2b1a	"c_f052"	"Ufficio Urbanistica"	<http://publications.europa.eu/resource/authority/frequency/CONT>	"fascia-di-rispetto-degli-impianti-comune-di-matera"	"2018-01-20T10:54:49.983249"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"prg"	<http://publications.europa.eu/resource/authority/data-theme/REGI>	"2018-02-01T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	_:B842c5122a3e0f63066ea56cde2bf5dd0	"c_f052"	"Redazione OD"	_:Bad7e77212f26c3a40cfbd439876ba0d9	"c_f052"	"Comune di Matera"	_:B29fccd263e43b208d1d68ebbc9e4f83f	<http://publications.europa.eu/resource/authority/language/ITA>	<http://dati.comune.matera.it/organization/38c8716e-d50a-4b98-b3d9-cb725b306415>	"comunedimatera"	<file:///Users/bubu/Work/Experiment/CasaDelleTecnologie/PreparingDCATtoCVS/ckan@piersoft.it>	<http://dati.comune.matera.it/dataset/12bd3390-75c3-42b5-b29d-bcb035850d5f/resource/93c28fe4-f5d8-4661-89fb-46c5632d05ea>	<http://dati.comune.matera.it/dataset/fascia-di-rispetto-degli-impianti-comune-di-matera>
<http://dati.comune.matera.it/dataset/12bd3390-75c3-42b5-b29d-bcb035850d5f>	"Fascia di rispetto degli impianti - Comune di Matera"	"Strumentazione urbanistica vigente. Pubblicazione ai fini del rilascio certificato di destinazione urbanistica."	_:B8b473854ae617e1cc989a8a0e4ed2b1a	"c_f052"	"Ufficio Urbanistica"	<http://publications.europa.eu/resource/authority/frequency/CONT>	"fascia-di-rispetto-degli-impianti-comune-di-matera"	"2018-01-20T10:54:49.983249"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"prg"	<http://publications.europa.eu/resource/authority/data-theme/REGI>	"2018-02-01T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	_:B842c5122a3e0f63066ea56cde2bf5dd0	"c_f052"	"Redazione OD"	_:Bad7e77212f26c3a40cfbd439876ba0d9	"c_f052"	"Comune di Matera"	_:B29fccd263e43b208d1d68ebbc9e4f83f	<http://publications.europa.eu/resource/authority/language/ITA>	<http://dati.comune.matera.it/organization/38c8716e-d50a-4b98-b3d9-cb725b306415>	"comunedimatera"	<file:///Users/bubu/Work/Experiment/CasaDelleTecnologie/PreparingDCATtoCVS/ckan@piersoft.it>	<http://dati.comune.matera.it/dataset/12bd3390-75c3-42b5-b29d-bcb035850d5f/resource/3d221f5c-daee-433f-b440-338ea8ec92e2>	<http://dati.comune.matera.it/dataset/fascia-di-rispetto-degli-impianti-comune-di-matera>
<http://dati.comune.matera.it/dataset/12bd3390-75c3-42b5-b29d-bcb035850d5f>	"Fascia di rispetto degli impianti - Comune di Matera"	"Strumentazione urbanistica vigente. Pubblicazione ai fini del rilascio certificato di destinazione urbanistica."	_:B8b473854ae617e1cc989a8a0e4ed2b1a	"c_f052"	"Ufficio Urbanistica"	<http://publications.europa.eu/resource/authority/frequency/CONT>	"fascia-di-rispetto-degli-impianti-comune-di-matera"	"2018-01-20T10:54:49.983249"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"prg"	<http://publications.europa.eu/resource/authority/data-theme/REGI>	"2018-02-01T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	_:B842c5122a3e0f63066ea56cde2bf5dd0	"c_f052"	"Redazione OD"	_:Bad7e77212f26c3a40cfbd439876ba0d9	"c_f052"	"Comune di Matera"	_:B29fccd263e43b208d1d68ebbc9e4f83f	<http://publications.europa.eu/resource/authority/language/ITA>	<http://dati.comune.matera.it/organization/38c8716e-d50a-4b98-b3d9-cb725b306415>	"comunedimatera"	<file:///Users/bubu/Work/Experiment/CasaDelleTecnologie/PreparingDCATtoCVS/ckan@piersoft.it>	<http://dati.comune.matera.it/dataset/12bd3390-75c3-42b5-b29d-bcb035850d5f/resource/c767174b-25cd-48a3-b15a-a8f4e8ef78b7>	<http://dati.comune.matera.it/dataset/fascia-di-rispetto-degli-impianti-comune-di-matera>
<http://dati.comune.matera.it/dataset/22fa48f5-d216-4f55-93f0-6caf12e0b5d8>	"Parcheggi e numero di posti auto della città di Matera"	"Elenco geolocalizzato dei parcheggi pubblici e privati della città di Matera e relativi posti auto disponibili. Le varie tariffe sono le seguenti: fascia \"A\" euro 0,70 per ora, fascia \"B\" euro 0,50 per ora e fascia \"C\" euro 0,30 per ora. Consultare la seguente: [__MAPPA__](http://www.arcgis.com/home/webmap/viewer.html?webmap=b45a7bb20fe14afc904eb61387314da1)"	_:Bcc327d0b8d863ecb6cabf3e5b6c7cfc9	"c_f052"	"Ufficio Statistica"	<http://publications.europa.eu/resource/authority/frequency/CONT>	"parcheggi-e-numero-di-posti-auto-della-citta-di-matera"	"2018-08-24T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"posti auto"	<http://publications.europa.eu/resource/authority/data-theme/TRAN>	"2018-08-24T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	_:Bf65df3f16be89f4f3255d54658a44102	"c_f052"	"Redazione OD"	_:Bad570e1c489f39ea4111923932343055	"c_f052"	"Comune di Matera"	_:Bd4402a6f82e20c214ad26ec6d6051c81	<http://publications.europa.eu/resource/authority/language/ITA>	<http://dati.comune.matera.it/organization/38c8716e-d50a-4b98-b3d9-cb725b306415>	"comunedimatera"	<file:///Users/bubu/Work/Experiment/CasaDelleTecnologie/PreparingDCATtoCVS/ckan@piersoft.it>	<http://dati.comune.matera.it/dataset/22fa48f5-d216-4f55-93f0-6caf12e0b5d8/resource/0133a805-ad39-4ff3-8c31-f30ca0eb4649>	<http://dati.comune.matera.it/dataset/parcheggi-e-numero-di-posti-auto-della-citta-di-matera>
<http://dati.comune.matera.it/dataset/22fa48f5-d216-4f55-93f0-6caf12e0b5d8>	"Parcheggi e numero di posti auto della città di Matera"	"Elenco geolocalizzato dei parcheggi pubblici e privati della città di Matera e relativi posti auto disponibili. Le varie tariffe sono le seguenti: fascia \"A\" euro 0,70 per ora, fascia \"B\" euro 0,50 per ora e fascia \"C\" euro 0,30 per ora. Consultare la seguente: [__MAPPA__](http://www.arcgis.com/home/webmap/viewer.html?webmap=b45a7bb20fe14afc904eb61387314da1)"	_:Bcc327d0b8d863ecb6cabf3e5b6c7cfc9	"c_f052"	"Ufficio Statistica"	<http://publications.europa.eu/resource/authority/frequency/CONT>	"parcheggi-e-numero-di-posti-auto-della-citta-di-matera"	"2018-08-24T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"posti auto"	<http://publications.europa.eu/resource/authority/data-theme/TRAN>	"2018-08-24T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	_:Bf65df3f16be89f4f3255d54658a44102	"c_f052"	"Redazione OD"	_:Bad570e1c489f39ea4111923932343055	"c_f052"	"Comune di Matera"	_:Bd4402a6f82e20c214ad26ec6d6051c81	<http://publications.europa.eu/resource/authority/language/ITA>	<http://dati.comune.matera.it/organization/38c8716e-d50a-4b98-b3d9-cb725b306415>	"comunedimatera"	<file:///Users/bubu/Work/Experiment/CasaDelleTecnologie/PreparingDCATtoCVS/ckan@piersoft.it>	<http://dati.comune.matera.it/dataset/22fa48f5-d216-4f55-93f0-6caf12e0b5d8/resource/6ad9c0d0-41f6-4581-a274-6d5f52f95467>	<http://dati.comune.matera.it/dataset/parcheggi-e-numero-di-posti-auto-della-citta-di-matera>
<http://dati.comune.matera.it/dataset/22fa48f5-d216-4f55-93f0-6caf12e0b5d8>	"Parcheggi e numero di posti auto della città di Matera"	"Elenco geolocalizzato dei parcheggi pubblici e privati della città di Matera e relativi posti auto disponibili. Le varie tariffe sono le seguenti: fascia \"A\" euro 0,70 per ora, fascia \"B\" euro 0,50 per ora e fascia \"C\" euro 0,30 per ora. Consultare la seguente: [__MAPPA__](http://www.arcgis.com/home/webmap/viewer.html?webmap=b45a7bb20fe14afc904eb61387314da1)"	_:Bcc327d0b8d863ecb6cabf3e5b6c7cfc9	"c_f052"	"Ufficio Statistica"	<http://publications.europa.eu/resource/authority/frequency/CONT>	"parcheggi-e-numero-di-posti-auto-della-citta-di-matera"	"2018-08-24T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"parcheggi pubblici"	<http://publications.europa.eu/resource/authority/data-theme/TRAN>	"2018-08-24T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	_:Bf65df3f16be89f4f3255d54658a44102	"c_f052"	"Redazione OD"	_:Bad570e1c489f39ea4111923932343055	"c_f052"	"Comune di Matera"	_:Bd4402a6f82e20c214ad26ec6d6051c81	<http://publications.europa.eu/resource/authority/language/ITA>	<http://dati.comune.matera.it/organization/38c8716e-d50a-4b98-b3d9-cb725b306415>	"comunedimatera"	<file:///Users/bubu/Work/Experiment/CasaDelleTecnologie/PreparingDCATtoCVS/ckan@piersoft.it>	<http://dati.comune.matera.it/dataset/22fa48f5-d216-4f55-93f0-6caf12e0b5d8/resource/0133a805-ad39-4ff3-8c31-f30ca0eb4649>	<http://dati.comune.matera.it/dataset/parcheggi-e-numero-di-posti-auto-della-citta-di-matera>
<http://dati.comune.matera.it/dataset/22fa48f5-d216-4f55-93f0-6caf12e0b5d8>	"Parcheggi e numero di posti auto della città di Matera"	"Elenco geolocalizzato dei parcheggi pubblici e privati della città di Matera e relativi posti auto disponibili. Le varie tariffe sono le seguenti: fascia \"A\" euro 0,70 per ora, fascia \"B\" euro 0,50 per ora e fascia \"C\" euro 0,30 per ora. Consultare la seguente: [__MAPPA__](http://www.arcgis.com/home/webmap/viewer.html?webmap=b45a7bb20fe14afc904eb61387314da1)"	_:Bcc327d0b8d863ecb6cabf3e5b6c7cfc9	"c_f052"	"Ufficio Statistica"	<http://publications.europa.eu/resource/authority/frequency/CONT>	"parcheggi-e-numero-di-posti-auto-della-citta-di-matera"	"2018-08-24T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"parcheggi pubblici"	<http://publications.europa.eu/resource/authority/data-theme/TRAN>	"2018-08-24T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	_:Bf65df3f16be89f4f3255d54658a44102	"c_f052"	"Redazione OD"	_:Bad570e1c489f39ea4111923932343055	"c_f052"	"Comune di Matera"	_:Bd4402a6f82e20c214ad26ec6d6051c81	<http://publications.europa.eu/resource/authority/language/ITA>	<http://dati.comune.matera.it/organization/38c8716e-d50a-4b98-b3d9-cb725b306415>	"comunedimatera"	<file:///Users/bubu/Work/Experiment/CasaDelleTecnologie/PreparingDCATtoCVS/ckan@piersoft.it>	<http://dati.comune.matera.it/dataset/22fa48f5-d216-4f55-93f0-6caf12e0b5d8/resource/6ad9c0d0-41f6-4581-a274-6d5f52f95467>	<http://dati.comune.matera.it/dataset/parcheggi-e-numero-di-posti-auto-della-citta-di-matera>
